datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,precipprob,precipcover,snow,windspeed,winddir,visibility,uvindex,sunrise,sunset,conditions,description,icon
5/1/2021,19.3,6.7,12.5,19.3,4.2,11.7,40.2,0,0,0,0,17.8,239.7,15.9,10,5/1/2021 5:54:18 AM,5/1/2021 7:52:34 PM,Clear,Clear conditions throughout the day.,clear-day
5/2/2021,26.7,13.4,18.9,26.5,13.4,18.9,40.9,0,0,0,0,28.4,268.6,16,9,5/2/2021 5:53:02 AM,5/2/2021 7:53:36 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
5/3/2021,17.8,12.2,15.9,17.8,12.2,15.9,67.7,0.321,100,16.67,0,21.3,46.6,15.6,4,5/3/2021 5:51:48 AM,5/3/2021 7:54:38 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
5/4/2021,22.7,11.7,15.1,22.7,11.7,15.1,82.1,2.983,100,25,0,21.7,68.6,14.8,8,5/4/2021 5:50:35 AM,5/4/2021 7:55:40 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
5/5/2021,15.1,11.7,12.7,15.1,11.7,12.7,89.3,3.057,100,41.67,0,29.3,47.5,12.2,3,5/5/2021 5:49:23 AM,5/5/2021 7:56:42 PM,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
5/6/2021,19.9,10.6,14.8,19.9,10.6,14.8,47,0,0,0,0,13,340.9,16,10,5/6/2021 5:48:13 AM,5/6/2021 7:57:43 PM,Clear,Clear conditions throughout the day.,clear-day
5/7/2021,18.3,11.6,14.1,18.3,11.6,14.1,50.3,0,0,0,0,20.1,46.6,16,9,5/7/2021 5:47:04 AM,5/7/2021 7:58:44 PM,Clear,Clear conditions throughout the day.,clear-day
5/8/2021,12.2,10,11.2,12.2,10,11.2,69.3,0.543,100,25,0,20.3,85.1,15.9,4,5/8/2021 5:45:56 AM,5/8/2021 7:59:45 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
5/9/2021,17.2,8.4,11.3,17.2,6.4,10.5,71.2,1.477,100,33.33,0,28.4,265,15.3,8,5/9/2021 5:44:50 AM,5/9/2021 8:00:45 PM,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
5/10/2021,16.1,8.8,12.3,16.1,5.5,11.4,72.6,0.374,100,25,0,25.2,103.1,15.5,6,5/10/2021 5:43:45 AM,5/10/2021 8:01:45 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
5/11/2021,19.3,11.1,14.6,19.3,11.1,14.6,46.5,0,0,0,0,25.7,270.8,16,9,5/11/2021 5:42:42 AM,5/11/2021 8:02:45 PM,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
5/12/2021,21.5,8.8,14.7,21.5,7,14.5,40.3,0,0,0,0,16.6,317.3,16,10,5/12/2021 5:41:40 AM,5/12/2021 8:03:45 PM,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
5/13/2021,21.6,11.7,16.4,21.6,11.7,16.4,36.5,0,0,0,0,14.4,259.5,16,9,5/13/2021 5:40:40 AM,5/13/2021 8:04:44 PM,Clear,Clear conditions throughout the day.,clear-day
5/14/2021,24.3,12.8,18.2,24.3,12.8,18.2,36.8,0.23,100,4.17,0,16.2,72.3,16,10,5/14/2021 5:39:41 AM,5/14/2021 8:05:42 PM,Rain,Clear conditions throughout the day with morning rain.,rain
5/15/2021,23.9,12.9,19,23.9,12.9,19,39.4,0,0,0,0,16.8,234.8,16,10,5/15/2021 5:38:44 AM,5/15/2021 8:06:40 PM,Clear,Clear conditions throughout the day.,clear-day
5/16/2021,22.9,15.7,18.5,22.9,15.7,18.5,44.8,0.014,100,4.17,0,22,250.1,16,8,5/16/2021 5:37:49 AM,5/16/2021 8:07:38 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
5/17/2021,24.4,13.9,19.1,24.4,13.9,19.1,51,0,0,0,0,18.4,228,16,10,5/17/2021 5:36:55 AM,5/17/2021 8:08:35 PM,Clear,Clear conditions throughout the day.,clear-day
5/18/2021,26.7,14.5,21.2,26.2,14.5,21.2,44.1,0,0,0,0,16.2,258.8,16,10,5/18/2021 5:36:03 AM,5/18/2021 8:09:31 PM,Clear,Clear conditions throughout the day.,clear-day
5/19/2021,30.6,17.3,23.5,28.9,17.3,23.1,41.9,0,0,0,0,12.9,303.5,16,10,5/19/2021 5:35:12 AM,5/19/2021 8:10:27 PM,Clear,Clear conditions throughout the day.,clear-day
5/20/2021,23.9,15.7,19.4,23.9,15.7,19.4,42.1,0,0,0,0,16.3,265.1,16,9,5/20/2021 5:34:24 AM,5/20/2021 8:11:22 PM,Clear,Clear conditions throughout the day.,clear-day
5/21/2021,25.6,13.9,19.3,25.6,13.9,19.3,54.6,0.23,100,4.17,0,18,231,16,9,5/21/2021 5:33:37 AM,5/21/2021 8:12:16 PM,Rain,Clear conditions throughout the day with afternoon rain.,rain
5/22/2021,31.2,17.9,24,30.3,17.9,23.8,52.6,0,0,0,0,11.2,271.4,16,8,5/22/2021 5:32:52 AM,5/22/2021 8:13:10 PM,Clear,Clear conditions throughout the day.,clear-day
5/23/2021,31.6,21.5,26.2,31.6,21.5,26.3,53.8,0.23,100,4.17,0,25.2,309.5,16,8,5/23/2021 5:32:08 AM,5/23/2021 8:14:02 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
5/24/2021,21.1,14.4,17.3,21.1,14.4,17.3,51.9,0,0,0,0,26.9,269,15.9,6,5/24/2021 5:31:27 AM,5/24/2021 8:14:54 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
5/25/2021,22.8,14.4,18.2,22.8,14.4,18.2,62.2,0,0,0,0,14.6,210,16,9,5/25/2021 5:30:47 AM,5/25/2021 8:15:46 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
5/26/2021,29.9,17.9,22.4,31.1,17.9,22.8,73.6,0.045,100,4.17,0,11.2,283.8,15.9,9,5/26/2021 5:30:09 AM,5/26/2021 8:16:36 PM,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain
5/27/2021,29.2,18.9,23.2,28,18.9,23.1,58.3,0.33,100,16.67,0,15,32.9,16,10,5/27/2021 5:29:33 AM,5/27/2021 8:17:25 PM,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
5/28/2021,20.6,11.1,16.1,20.6,11.1,16.1,59.5,3.629,100,29.17,0,23.6,43.2,14.7,9,5/28/2021 5:28:59 AM,5/28/2021 8:18:13 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
5/29/2021,11.6,9.3,10.5,11.6,6.3,9.5,84.5,10.753,100,66.67,0,14.5,22.3,14.7,2,5/29/2021 5:28:27 AM,5/29/2021 8:19:00 PM,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
5/30/2021,11.7,9.3,10.5,11.7,6.7,9.7,87.2,8.636,100,58.33,0,25.7,300.9,14.1,1,5/30/2021 5:27:57 AM,5/30/2021 8:19:47 PM,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
5/31/2021,23.2,10.6,15.3,23.2,10.6,15.3,70,0.287,100,20.83,0,14.6,300.9,14.8,8,5/31/2021 5:27:29 AM,5/31/2021 8:20:32 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
6/1/2021,25,14.3,19.2,25,14.3,19.2,60.9,0,0,0,0,14.5,262,16,8,6/1/2021 5:27:02 AM,6/1/2021 8:21:15 PM,Clear,Clear conditions throughout the day.,clear-day
6/2/2021,23.3,16.2,19.3,23.3,16.2,19.3,63.8,0,0,0,0,16.2,291,16,7,6/2/2021 5:26:38 AM,6/2/2021 8:21:58 PM,Clear,Clear conditions throughout the day.,clear-day
6/3/2021,22.2,16.1,18.7,22.2,16.1,18.7,86.3,0.691,100,33.33,0,11.1,37.3,14.1,8,6/3/2021 5:26:16 AM,6/3/2021 8:22:39 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
6/4/2021,25.6,17.9,20.7,25.6,17.9,20.7,88.1,17.887,100,25,0,16.2,259.4,15.5,8,6/4/2021 5:25:55 AM,6/4/2021 8:23:19 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
6/5/2021,31.7,18.4,25.1,31.7,18.4,25.3,66,1.159,100,16.67,0,21.3,257.9,15.8,10,6/5/2021 5:25:37 AM,6/5/2021 8:23:58 PM,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain
6/6/2021,34.9,21.9,28.1,35.6,21.9,28.7,54.9,0,0,0,0,14.5,253.6,16,10,6/6/2021 5:25:20 AM,6/6/2021 8:24:36 PM,Clear,Clear conditions throughout the day.,clear-day
6/7/2021,33.3,23,27.1,36.9,23,28.4,66.8,0.081,100,8.33,0,18,42.6,15.9,9,6/7/2021 5:25:06 AM,6/7/2021 8:25:11 PM,Rain,Clear conditions throughout the day with afternoon rain.,rain
6/8/2021,32.2,21.8,25.5,36.7,21.8,26.5,78.7,3.307,100,20.83,0,20.1,42.6,15.4,9,6/8/2021 5:24:53 AM,6/8/2021 8:25:46 PM,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
6/9/2021,32.7,21.3,25.9,35.8,21.3,26.9,75.5,0.244,100,12.5,0,25.8,259.4,15.8,9,6/9/2021 5:24:43 AM,6/9/2021 8:26:19 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
6/10/2021,27.8,18.9,24.2,27.6,18.9,24.2,52.4,0,0,0,0,26,71.9,16,10,6/10/2021 5:24:34 AM,6/10/2021 8:26:50 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
6/11/2021,21,17.2,19.1,21,17.2,19.1,65.7,0,0,0,0,21.7,55.6,16,5,6/11/2021 5:24:28 AM,6/11/2021 8:27:20 PM,Overcast,Cloudy skies throughout the day.,cloudy
6/12/2021,21.6,17.8,19.1,21.6,17.8,19.1,72.7,0,0,0,0,16.7,200.6,15.5,3,6/12/2021 5:24:23 AM,6/12/2021 8:27:49 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
6/13/2021,23.4,16.2,19.5,23.4,16.2,19.5,72.2,0.014,100,4.17,0,14.4,201.4,15.9,7,6/13/2021 5:24:20 AM,6/13/2021 8:28:15 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
6/14/2021,23.8,18.8,20.2,23.8,18.8,20.2,80.7,0.275,100,25,0,16.3,331.5,15.7,7,6/14/2021 5:24:20 AM,6/14/2021 8:28:40 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
6/15/2021,27.8,19.4,22.7,27.6,19.4,22.6,68.1,0.726,100,16.67,0,14.3,256.8,16,10,6/15/2021 5:24:21 AM,6/15/2021 8:29:03 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
6/16/2021,26.5,17.2,21.7,26.5,17.2,21.7,47.9,0,0,0,0,16.2,229,16,10,6/16/2021 5:24:24 AM,6/16/2021 8:29:25 PM,Clear,Clear conditions throughout the day.,clear-day
6/17/2021,27,16.6,21.7,26.6,16.6,21.7,35.1,0,0,0,0,29.3,257.1,16,10,6/17/2021 5:24:29 AM,6/17/2021 8:29:45 PM,Clear,Clear conditions throughout the day.,clear-day
6/18/2021,28.4,17.2,23.2,27.7,17.2,23.1,49.8,0,0,0,0,16.3,239.7,16,10,6/18/2021 5:24:36 AM,6/18/2021 8:30:02 PM,Clear,Clear conditions throughout the day.,clear-day
6/19/2021,30.6,19.3,24.2,31.5,19.3,24.5,65.7,1.063,100,16.67,0,20,277.5,15.8,9,6/19/2021 5:24:45 AM,6/19/2021 8:30:18 PM,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
6/20/2021,30.6,18.9,24.8,32.5,18.9,25.6,67.5,0.46,100,8.33,0,14.5,283.8,16,8,6/20/2021 5:24:56 AM,6/20/2021 8:30:33 PM,Rain,Clear conditions throughout the day with afternoon rain.,rain
6/21/2021,30.6,23.4,26.3,33.7,23.4,27.3,73.6,0.23,100,4.17,0,20.3,250.3,15.9,9,6/21/2021 5:25:09 AM,6/21/2021 8:30:45 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
6/22/2021,25,16.7,21,25,16.7,21,79.5,0.586,100,29.17,0,18.4,298.2,15.9,2,6/22/2021 5:25:23 AM,6/22/2021 8:30:56 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
6/23/2021,26,14.3,19.7,26,14.3,19.7,52,0,0,0,0,14.4,256.4,15.9,10,6/23/2021 5:25:39 AM,6/23/2021 8:31:04 PM,Clear,Clear conditions throughout the day.,clear-day
6/24/2021,25,16.7,20.7,25,16.7,20.7,56.4,0,0,0,0,18,61.1,16,10,6/24/2021 5:25:57 AM,6/24/2021 8:31:11 PM,Clear,Clear conditions throughout the day.,clear-day
6/25/2021,26.2,18.3,21.4,26.2,18.3,21.4,68.4,0.699,100,4.17,0,17.8,154.6,15.9,10,6/25/2021 5:26:17 AM,6/25/2021 8:31:15 PM,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain
6/26/2021,27.8,20.6,24,30,20.6,24.4,80.7,0.983,100,4.17,0,20.5,213.4,15.7,9,6/26/2021 5:26:38 AM,6/26/2021 8:31:18 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
6/27/2021,32.1,22.9,26.5,35.7,22.9,27.7,74.6,0.23,100,4.17,0,18.4,242.4,16,8,6/27/2021 5:27:01 AM,6/27/2021 8:31:19 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
6/28/2021,33.3,23.4,28.2,37.6,23.4,30.3,68.6,0.23,100,4.17,0,16.3,248.7,16,10,6/28/2021 5:27:26 AM,6/28/2021 8:31:17 PM,Rain,Clear conditions throughout the day with afternoon rain.,rain
6/29/2021,33.9,25.7,29.7,39.5,25.7,32.1,63.2,0,0,0,0,21.3,252.4,16,9,6/29/2021 5:27:52 AM,6/29/2021 8:31:14 PM,Clear,Clear conditions throughout the day.,clear-day
6/30/2021,35,23.4,30.2,38.9,23.4,32.7,61.5,5.695,100,12.5,0,23.7,259.5,15.4,9,6/30/2021 5:28:20 AM,6/30/2021 8:31:09 PM,Rain,Clear conditions throughout the day with afternoon rain.,rain
7/1/2021,28.8,21.8,24.6,30.5,21.8,24.9,82.8,3.592,100,29.17,0,22.9,252.4,15.3,5,7/1/2021 5:28:49 AM,7/1/2021 8:31:01 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
7/2/2021,26.1,18.3,22.7,26.1,18.3,22.7,83.5,5.048,100,58.33,0,23.6,294.3,15.5,7,7/2/2021 5:29:20 AM,7/2/2021 8:30:52 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
7/3/2021,19.3,16.7,18,19.3,16.7,18,84.8,1.187,100,25,0,13,46.8,15.5,4,7/3/2021 5:29:52 AM,7/3/2021 8:30:41 PM,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
7/4/2021,27.7,17.1,21.5,28.2,17.1,21.6,71.3,0.23,100,4.17,0,21.7,196.7,15.8,9,7/4/2021 5:30:26 AM,7/4/2021 8:30:27 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
7/5/2021,29.8,20.6,24.6,30.9,20.6,25,72.2,0,0,0,0,14.9,262.1,13.8,10,7/5/2021 5:31:01 AM,7/5/2021 8:30:12 PM,Clear,Clear conditions throughout the day.,clear-day
7/6/2021,33.8,22.2,26.8,37.1,22.2,27.9,68.2,6.577,100,20.83,0,25.2,256.8,15.7,9,7/6/2021 5:31:38 AM,7/6/2021 8:29:54 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
7/7/2021,33.8,21.7,27.8,38.1,21.7,30,71.4,0.23,100,4.17,0,14.3,265,15.8,9,7/7/2021 5:32:15 AM,7/7/2021 8:29:35 PM,Rain,Clear conditions throughout the day with morning rain.,rain
7/8/2021,29.3,23.3,25.8,32.5,23.3,26.8,77.5,5.819,100,25,0,20.1,51.5,15.5,6,7/8/2021 5:32:54 AM,7/8/2021 8:29:13 PM,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
7/9/2021,31,21.7,25.1,33.3,21.7,25.8,80.2,2.991,100,41.67,0,23.5,43.8,14.1,8,7/9/2021 5:33:35 AM,7/9/2021 8:28:50 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
7/10/2021,28.7,22.1,24.2,29.9,22.1,24.4,78.4,0.709,100,25,0,17.9,68.6,15.5,7,7/10/2021 5:34:16 AM,7/10/2021 8:28:24 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
7/11/2021,26,21.6,23.3,26,21.6,23.3,82.2,0.014,100,4.17,0,24.1,194.5,12.7,7,7/11/2021 5:34:58 AM,7/11/2021 8:27:56 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
7/12/2021,31.9,22.2,25.6,37,22.2,26.8,84,9.438,100,20.83,0,29.3,45.8,15.5,6,7/12/2021 5:35:42 AM,7/12/2021 8:27:27 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
7/13/2021,25.4,21.1,22.7,25.4,21.1,22.7,87,0.235,100,8.33,0,17.8,353.7,14.9,4,7/13/2021 5:36:27 AM,7/13/2021 8:26:55 PM,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain
7/14/2021,32.1,21.7,25.3,35.6,21.7,26.4,79.8,0,0,0,0,17.7,242.4,14.1,10,7/14/2021 5:37:12 AM,7/14/2021 8:26:22 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
7/15/2021,32.7,23.8,27.6,36.3,23.8,29.3,69.7,0.23,100,4.17,0,12.9,238.7,16,9,7/15/2021 5:37:59 AM,7/15/2021 8:25:47 PM,Rain,Clear conditions throughout the day with afternoon rain.,rain
7/16/2021,33.3,25.7,29.3,36.9,25.7,31.5,66.2,0,0,0,0,15.9,254.1,16,9,7/16/2021 5:38:46 AM,7/16/2021 8:25:09 PM,Clear,Clear conditions throughout the day.,clear-day
7/17/2021,33.3,23.8,27.7,38.2,23.8,29.7,73.3,4.495,100,29.17,0,16.6,267.8,15.6,9,7/17/2021 5:39:35 AM,7/17/2021 8:24:30 PM,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
7/18/2021,28.8,22.9,25.3,31.7,22.9,26,78.4,3.491,100,20.83,0,22.3,252.4,15.6,8,7/18/2021 5:40:24 AM,7/18/2021 8:23:49 PM,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
7/19/2021,29.2,22.8,25,30.1,22.8,25.3,68.7,0.249,100,16.67,0,14.6,283.8,15.7,5,7/19/2021 5:41:14 AM,7/19/2021 8:23:06 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
7/20/2021,31.6,23.3,27.1,34.1,23.3,28.2,66.5,0.23,100,4.17,0,10.7,254.3,13.2,7,7/20/2021 5:42:05 AM,7/20/2021 8:22:22 PM,Rain,Clear conditions throughout the day with afternoon rain.,rain
7/21/2021,28.7,23.8,25.5,29.6,23.8,25.9,67.4,2.225,100,16.67,0,17.9,331.5,15.4,7,7/21/2021 5:42:56 AM,7/21/2021 8:21:35 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
7/22/2021,28.7,20.6,24.4,28.1,20.6,24.4,56,0,0,0,0,21.7,307.2,16,8,7/22/2021 5:43:48 AM,7/22/2021 8:20:47 PM,Clear,Clear conditions throughout the day.,clear-day
7/23/2021,29.2,21.1,24.6,28.5,21.1,24.4,52.9,0.014,100,4.17,0,24.1,307.8,16,10,7/23/2021 5:44:41 AM,7/23/2021 8:19:56 PM,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
7/24/2021,28.8,22.1,25,29.1,22.1,25.1,58.2,0.23,100,4.17,0,17.9,128.8,15.9,10,7/24/2021 5:45:34 AM,7/24/2021 8:19:05 PM,Rain,Clear conditions throughout the day with morning rain.,rain
7/25/2021,29.3,20,24.9,32.1,20,25.7,75.4,1.913,100,37.5,0,19.9,229,15.6,5,7/25/2021 5:46:28 AM,7/25/2021 8:18:11 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
7/26/2021,32.7,23.3,27.7,32.9,23.3,28.1,62.7,1.696,100,20.83,0,16.3,283.8,15.7,8,7/26/2021 5:47:23 AM,7/26/2021 8:17:16 PM,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
7/27/2021,32.8,23.4,27.9,34.2,23.4,28.2,54.3,0.23,100,4.17,0,15.7,248.4,15.8,9,7/27/2021 5:48:18 AM,7/27/2021 8:16:19 PM,Rain,Clear conditions throughout the day with morning rain.,rain
7/28/2021,29.8,21.7,24.8,29.7,21.7,24.9,67.4,0.707,100,16.67,0,14.3,41.6,15.9,10,7/28/2021 5:49:13 AM,7/28/2021 8:15:20 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
7/29/2021,25.6,21.7,23.3,25.6,21.7,23.3,81.9,6.04,100,25,0,25.2,280.2,15.5,5,7/29/2021 5:50:09 AM,7/29/2021 8:14:20 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
7/30/2021,30.5,21.7,24.8,29.7,21.7,24.8,61.7,0,0,0,0,13,244.9,15.8,10,7/30/2021 5:51:05 AM,7/30/2021 8:13:18 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
7/31/2021,26.5,17.1,22.1,26.5,17.1,22.1,51.4,0,0,0,0,18,267.8,15.9,10,7/31/2021 5:52:01 AM,7/31/2021 8:12:15 PM,Clear,Clear conditions throughout the day.,clear-day
8/1/2021,25.6,20,22.6,25.6,20,22.6,68.8,1.253,100,12.5,0,16.6,31.8,16,8,8/1/2021 5:52:58 AM,8/1/2021 8:11:10 PM,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
8/2/2021,28.7,17.8,23,28.3,17.8,23,62.2,0.23,100,4.17,0,24.1,283.8,15.9,9,8/2/2021 5:53:55 AM,8/2/2021 8:10:04 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
8/3/2021,27.7,21,23.4,27.5,21,23.4,54.5,0.23,100,4.17,0,16.2,56.1,16,7,8/3/2021 5:54:53 AM,8/3/2021 8:08:56 PM,Rain,Clear conditions throughout the day with afternoon rain.,rain
8/4/2021,24.3,21.6,22.7,24.3,21.6,22.7,64.2,0,0,0,0,20.1,252.5,16,4,8/4/2021 5:55:50 AM,8/4/2021 8:07:47 PM,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
8/5/2021,28.2,20.7,23.5,28.8,20.7,23.6,70.7,0,0,0,0,16.2,74.7,16,8,8/5/2021 5:56:48 AM,8/5/2021 8:06:36 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
8/6/2021,31.1,21.2,25.6,32.4,21.2,26.1,66.6,0,0,0,0,14.7,241.8,16,9,8/6/2021 5:57:46 AM,8/6/2021 8:05:24 PM,Clear,Clear conditions throughout the day.,clear-day
8/7/2021,31.1,22.9,25.8,32.1,22.9,26.1,63.9,0,0,0,0,14.5,272.2,15.9,8,8/7/2021 5:58:45 AM,8/7/2021 8:04:11 PM,Clear,Clear conditions throughout the day.,clear-day
8/8/2021,24.3,20,22.1,24.3,20,22.1,77.9,2.921,100,50,0,28.9,248.4,14.9,5,8/8/2021 5:59:43 AM,8/8/2021 8:02:56 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
8/9/2021,27.1,21.6,23.7,28.6,21.6,23.7,80.9,0.498,100,20.83,0,18,303.5,15.6,7,8/9/2021 6:00:42 AM,8/9/2021 8:01:40 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
8/10/2021,29.9,22.2,25.1,33.8,22.2,26.3,80.2,6.18,100,16.67,0,21.7,181.1,15.8,8,8/10/2021 6:01:40 AM,8/10/2021 8:00:23 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
8/11/2021,34.1,23.3,27.1,41.2,23.3,29.3,77.2,6.048,100,20.83,0,14.6,42.6,15.7,9,8/11/2021 6:02:39 AM,8/11/2021 7:59:04 PM,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain
8/12/2021,34.3,23.8,28.5,39.6,23.8,30.5,68.9,0.46,100,8.33,0,12.9,248.5,16,9,8/12/2021 6:03:38 AM,8/12/2021 7:57:45 PM,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain
8/13/2021,35,25.7,30.1,38.8,25.7,33,61.5,0.23,100,4.17,0,14.4,259.5,15.9,9,8/13/2021 6:04:37 AM,8/13/2021 7:56:24 PM,Rain,Clear conditions throughout the day with morning rain.,rain
8/14/2021,32.1,25.7,28.8,35.1,25.7,30.8,61.2,0,0,0,0,17.8,287.7,15.8,8,8/14/2021 6:05:36 AM,8/14/2021 7:55:02 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
8/15/2021,30.5,22.8,25.8,29.9,22.8,25.8,51.9,0,0,0,0,23.7,47.5,16,9,8/15/2021 6:06:35 AM,8/15/2021 7:53:39 PM,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
8/16/2021,27.7,22.1,24.6,28.7,22.1,24.8,64.9,0,0,0,0,15.7,231,16,8,8/16/2021 6:07:34 AM,8/16/2021 7:52:15 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
8/17/2021,27.2,23.3,24.8,28.5,23.3,24.9,70.8,0,0,0,0,16.7,331.5,16,7,8/17/2021 6:08:33 AM,8/17/2021 7:50:50 PM,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
8/18/2021,27.9,23.8,25.4,31.3,23.8,26.1,83.7,0,0,0,0,18.5,315.8,15.9,5,8/18/2021 6:09:32 AM,8/18/2021 7:49:24 PM,Overcast,Cloudy skies throughout the day.,cloudy
8/19/2021,30.6,24.4,27,33.7,24.4,28.2,76.7,1.694,100,33.33,0,25.2,248.4,15.6,6,8/19/2021 6:10:31 AM,8/19/2021 7:47:57 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
8/20/2021,28.7,24.3,26.2,30.8,24.3,26.9,71.7,0.038,100,4.17,0,9.4,291,16,3,8/20/2021 6:11:30 AM,8/20/2021 7:46:30 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
8/21/2021,28.3,23.4,25.6,31.1,23.4,26.5,80.5,45.544,100,16.67,0,16.6,67.1,14.2,4,8/21/2021 6:12:29 AM,8/21/2021 7:45:01 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
8/22/2021,24.3,22.1,23.2,24.3,22.1,23.2,94.5,17.631,100,79.17,0,28.7,259.5,11.7,0,8/22/2021 6:13:28 AM,8/22/2021 7:43:31 PM,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
8/23/2021,30.5,22.2,25.2,33.6,22.2,26,82.2,1.577,100,54.17,0,23.5,233.6,14.2,6,8/23/2021 6:14:27 AM,8/23/2021 7:42:01 PM,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
8/24/2021,33.7,23.8,28.5,35.2,23.8,29.4,62.6,0.23,100,4.17,0,18.4,259.8,16,9,8/24/2021 6:15:25 AM,8/24/2021 7:40:30 PM,Rain,Clear conditions throughout the day with morning rain.,rain
